Month,Variety,Avg Price,Unit Price,Low Price,High Price,Package
6,CINDERELLA,380.0,15.833333333333334,380.0,380.0,24 inch bins
8,CINDERELLA,200.0,8.333333333333334,200.0,200.0,24 inch bins
8,CINDERELLA,275.0,11.458333333333334,200.0,350.0,24 inch bins
9,CINDERELLA,350.0,14.583333333333334,350.0,350.0,24 inch bins
9,CINDERELLA,180.0,7.5,180.0,180.0,24 inch bins
9,CINDERELLA,200.0,8.333333333333334,200.0,200.0,24 inch bins
9,CINDERELLA,190.0,7.916666666666667,180.0,200.0,24 inch bins
9,CINDERELLA,190.0,7.916666666666667,180.0,200.0,24 inch bins
9,CINDERELLA,340.0,14.166666666666666,340.0,340.0,24 inch bins
9,CINDERELLA,245.0,10.208333333333334,240.0,250.0,24 inch bins
9,CINDERELLA,200.0,8.333333333333334,200.0,200.0,24 inch bins
9,CINDERELLA,340.0,14.166666666666666,340.0,340.0,24 inch bins
9,CINDERELLA,245.0,10.208333333333334,240.0,250.0,24 inch bins
9,CINDERELLA,190.0,7.916666666666667,180.0,200.0,24 inch bins
9,FAIRYTALE,255.0,10.625,250.0,260.0,24 inch bins
9,FAIRYTALE,255.0,10.625,250.0,260.0,24 inch bins
10,FAIRYTALE,255.0,10.625,250.0,260.0,24 inch bins
10,FAIRYTALE,255.0,10.625,250.0,260.0,24 inch bins
10,FAIRYTALE,247.5,10.3125,235.0,260.0,24 inch bins
10,FAIRYTALE,255.0,10.625,250.0,260.0,24 inch bins
10,FAIRYTALE,242.5,10.104166666666666,235.0,250.0,24 inch bins
10,FAIRYTALE,235.0,9.791666666666666,230.0,240.0,24 inch bins
10,FAIRYTALE,230.0,9.583333333333334,220.0,240.0,24 inch bins
10,FAIRYTALE,230.0,9.583333333333334,230.0,230.0,24 inch bins
11,FAIRYTALE,215.0,8.958333333333334,200.0,230.0,24 inch bins
11,FAIRYTALE,215.0,8.958333333333334,200.0,230.0,24 inch bins
11,FAIRYTALE,200.0,8.333333333333334,200.0,200.0,24 inch bins
11,FAIRYTALE,200.0,8.333333333333334,200.0,200.0,24 inch bins
11,FAIRYTALE,215.0,8.958333333333334,200.0,230.0,24 inch bins
11,FAIRYTALE,210.0,8.75,210.0,210.0,24 inch bins
9,PIE TYPE,160.0,6.666666666666667,160.0,160.0,24 inch bins
9,PIE TYPE,200.0,8.333333333333334,200.0,200.0,24 inch bins
9,PIE TYPE,195.0,8.125,190.0,200.0,24 inch bins
9,BIG MACK TYPE,55.0,2.2916666666666665,50.0,60.0,24 inch bins
9,BIG MACK TYPE,55.0,2.2916666666666665,50.0,60.0,24 inch bins
9,BIG MACK TYPE,55.0,2.2916666666666665,50.0,60.0,24 inch bins
10,BIG MACK TYPE,55.0,2.2916666666666665,50.0,60.0,24 inch bins
10,BIG MACK TYPE,55.0,2.2916666666666665,50.0,60.0,24 inch bins
10,BIG MACK TYPE,55.0,2.2916666666666665,50.0,60.0,24 inch bins
10,BIG MACK TYPE,55.0,2.2916666666666665,50.0,60.0,24 inch bins
10,BIG MACK TYPE,55.0,2.2916666666666665,50.0,60.0,24 inch bins
10,BIG MACK TYPE,55.0,2.2916666666666665,50.0,60.0,24 inch bins
10,BIG MACK TYPE,50.0,2.0833333333333335,40.0,60.0,24 inch bins
10,BIG MACK TYPE,50.0,2.0833333333333335,40.0,60.0,24 inch bins
10,BIG MACK TYPE,55.0,2.2916666666666665,50.0,60.0,24 inch bins
10,BIG MACK TYPE,55.0,2.2916666666666665,50.0,60.0,24 inch bins
10,BIG MACK TYPE,55.0,2.2916666666666665,50.0,60.0,24 inch bins
10,BIG MACK TYPE,50.0,2.0833333333333335,40.0,60.0,24 inch bins
10,BIG MACK TYPE,50.0,2.0833333333333335,40.0,60.0,24 inch bins
10,BIG MACK TYPE,55.0,2.2916666666666665,50.0,60.0,24 inch bins
10,BIG MACK TYPE,55.0,2.2916666666666665,50.0,60.0,24 inch bins
10,BIG MACK TYPE,50.0,2.0833333333333335,40.0,60.0,24 inch bins
10,BIG MACK TYPE,55.0,2.2916666666666665,50.0,60.0,24 inch bins
10,BIG MACK TYPE,55.0,2.2916666666666665,50.0,60.0,24 inch bins
10,BIG MACK TYPE,55.0,2.2916666666666665,50.0,60.0,24 inch bins
9,BIG MACK TYPE,50.0,2.0833333333333335,50.0,50.0,24 inch bins
9,BIG MACK TYPE,50.0,2.0833333333333335,50.0,50.0,24 inch bins
9,MIXED HEIRLOOM VARIETIES,200.0,8.333333333333334,160.0,240.0,24 inch bins
9,MIXED HEIRLOOM VARIETIES,240.0,10.0,240.0,240.0,24 inch bins
9,MIXED HEIRLOOM VARIETIES,240.0,10.0,240.0,240.0,24 inch bins
9,HOWDEN TYPE,147.375,6.140625,140.0,154.75,24 inch bins
9,HOWDEN TYPE,149.875,6.244791666666667,145.0,154.75,24 inch bins
9,HOWDEN TYPE,152.375,6.348958333333333,150.0,154.75,24 inch bins
9,HOWDEN TYPE,150.0,6.25,150.0,150.0,24 inch bins
10,HOWDEN TYPE,147.375,6.140625,140.0,154.75,24 inch bins
10,HOWDEN TYPE,149.875,6.244791666666667,145.0,154.75,24 inch bins
10,HOWDEN TYPE,152.375,6.348958333333333,150.0,154.75,24 inch bins
10,HOWDEN TYPE,150.0,6.25,150.0,150.0,24 inch bins
10,HOWDEN TYPE,147.375,6.140625,140.0,154.75,24 inch bins
10,HOWDEN TYPE,149.875,6.244791666666667,145.0,154.75,24 inch bins
10,HOWDEN TYPE,152.375,6.348958333333333,150.0,154.75,24 inch bins
10,HOWDEN TYPE,150.0,6.25,150.0,150.0,24 inch bins
10,HOWDEN TYPE,142.5,5.9375,140.0,145.0,24 inch bins
10,HOWDEN TYPE,147.375,6.140625,140.0,154.75,24 inch bins
10,HOWDEN TYPE,149.875,6.244791666666667,145.0,154.75,24 inch bins
10,HOWDEN TYPE,152.375,6.348958333333333,150.0,154.75,24 inch bins
10,HOWDEN TYPE,150.0,6.25,150.0,150.0,24 inch bins
10,HOWDEN TYPE,142.5,5.9375,140.0,145.0,24 inch bins
10,HOWDEN TYPE,147.375,6.140625,140.0,154.75,24 inch bins
10,HOWDEN TYPE,149.875,6.244791666666667,145.0,154.75,24 inch bins
10,HOWDEN TYPE,152.375,6.348958333333333,150.0,154.75,24 inch bins
10,HOWDEN TYPE,150.0,6.25,150.0,150.0,24 inch bins
10,HOWDEN TYPE,142.5,5.9375,140.0,145.0,24 inch bins
10,HOWDEN TYPE,147.375,6.140625,140.0,154.75,24 inch bins
10,HOWDEN TYPE,149.875,6.244791666666667,145.0,154.75,24 inch bins
10,HOWDEN TYPE,152.375,6.348958333333333,150.0,154.75,24 inch bins
10,HOWDEN TYPE,150.0,6.25,150.0,150.0,24 inch bins
11,HOWDEN TYPE,142.5,5.9375,140.0,145.0,24 inch bins
11,HOWDEN TYPE,147.375,6.140625,140.0,154.75,24 inch bins
11,HOWDEN TYPE,149.875,6.244791666666667,145.0,154.75,24 inch bins
11,HOWDEN TYPE,152.375,6.348958333333333,150.0,154.75,24 inch bins
11,HOWDEN TYPE,150.0,6.25,150.0,150.0,24 inch bins
9,HOWDEN TYPE,150.0,4.166666666666667,150.0,150.0,36 inch bins
9,HOWDEN TYPE,142.5,3.9583333333333335,140.0,145.0,36 inch bins
9,HOWDEN TYPE,140.0,3.888888888888889,140.0,140.0,36 inch bins
9,PIE TYPE,135.0,5.625,135.0,135.0,24 inch bins
10,PIE TYPE,135.0,5.625,135.0,135.0,24 inch bins
10,PIE TYPE,135.0,5.625,135.0,135.0,24 inch bins
10,PIE TYPE,135.0,5.625,135.0,135.0,24 inch bins
10,PIE TYPE,135.0,5.625,135.0,135.0,24 inch bins
10,PIE TYPE,135.0,5.625,135.0,135.0,24 inch bins
11,PIE TYPE,129.25,5.385416666666667,123.5,135.0,24 inch bins
11,PIE TYPE,129.25,5.385416666666667,123.5,135.0,24 inch bins
11,PIE TYPE,129.25,5.385416666666667,123.5,135.0,24 inch bins
11,PIE TYPE,129.25,5.385416666666667,123.5,135.0,24 inch bins
9,PIE TYPE,248.0,6.888888888888889,210.0,286.0,36 inch bins
10,PIE TYPE,248.0,6.888888888888889,210.0,286.0,36 inch bins
10,PIE TYPE,248.0,6.888888888888889,210.0,286.0,36 inch bins
10,PIE TYPE,248.0,6.888888888888889,210.0,286.0,36 inch bins
10,PIE TYPE,248.0,6.888888888888889,210.0,286.0,36 inch bins
10,PIE TYPE,248.0,6.888888888888889,210.0,286.0,36 inch bins
11,PIE TYPE,248.0,6.888888888888889,210.0,286.0,36 inch bins
9,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
9,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
9,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
9,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
9,HOWDEN TYPE,170.0,4.722222222222222,160.0,180.0,36 inch bins
9,HOWDEN TYPE,170.0,4.722222222222222,160.0,180.0,36 inch bins
9,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
9,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
9,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
9,HOWDEN TYPE,212.5,5.902777777777778,200.0,225.0,36 inch bins
9,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
9,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
9,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
9,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
9,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
9,HOWDEN TYPE,175.0,4.861111111111111,170.0,180.0,36 inch bins
9,HOWDEN TYPE,175.0,4.861111111111111,170.0,180.0,36 inch bins
9,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
9,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
10,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
10,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
10,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
10,HOWDEN TYPE,170.0,4.722222222222222,160.0,180.0,36 inch bins
10,HOWDEN TYPE,170.0,4.722222222222222,160.0,180.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,212.5,5.902777777777778,200.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,175.0,4.861111111111111,170.0,180.0,36 inch bins
10,HOWDEN TYPE,175.0,4.861111111111111,170.0,180.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
10,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
10,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
10,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
10,HOWDEN TYPE,170.0,4.722222222222222,160.0,180.0,36 inch bins
10,HOWDEN TYPE,170.0,4.722222222222222,160.0,180.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,212.5,5.902777777777778,200.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,175.0,4.861111111111111,170.0,180.0,36 inch bins
10,HOWDEN TYPE,175.0,4.861111111111111,170.0,180.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
10,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
10,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
10,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
10,HOWDEN TYPE,170.0,4.722222222222222,160.0,180.0,36 inch bins
10,HOWDEN TYPE,170.0,4.722222222222222,160.0,180.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,212.5,5.902777777777778,200.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,175.0,4.861111111111111,170.0,180.0,36 inch bins
10,HOWDEN TYPE,175.0,4.861111111111111,170.0,180.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,175.0,4.861111111111111,150.0,200.0,36 inch bins
10,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
10,HOWDEN TYPE,175.0,4.861111111111111,150.0,200.0,36 inch bins
10,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
10,HOWDEN TYPE,170.0,4.722222222222222,160.0,180.0,36 inch bins
10,HOWDEN TYPE,165.0,4.583333333333333,150.0,180.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,145.0,4.027777777777778,130.0,160.0,36 inch bins
10,HOWDEN TYPE,210.0,5.833333333333333,195.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,200.0,5.555555555555555,175.0,225.0,36 inch bins
10,HOWDEN TYPE,175.0,4.861111111111111,170.0,180.0,36 inch bins
10,HOWDEN TYPE,170.0,4.722222222222222,160.0,180.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,175.0,4.861111111111111,150.0,200.0,36 inch bins
10,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
10,HOWDEN TYPE,180.0,5.0,160.0,200.0,36 inch bins
10,HOWDEN TYPE,175.0,4.861111111111111,150.0,200.0,36 inch bins
10,HOWDEN TYPE,165.0,4.583333333333333,150.0,180.0,36 inch bins
10,HOWDEN TYPE,170.0,4.722222222222222,160.0,180.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,145.0,4.027777777777778,130.0,160.0,36 inch bins
10,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,HOWDEN TYPE,197.5,5.486111111111111,170.0,225.0,36 inch bins
10,HOWDEN TYPE,197.5,5.486111111111111,170.0,225.0,36 inch bins
10,HOWDEN TYPE,192.5,5.347222222222222,160.0,225.0,36 inch bins
10,HOWDEN TYPE,192.5,5.347222222222222,160.0,225.0,36 inch bins
10,HOWDEN TYPE,187.5,5.208333333333333,150.0,225.0,36 inch bins
10,HOWDEN TYPE,170.0,4.722222222222222,160.0,180.0,36 inch bins
10,HOWDEN TYPE,165.0,4.583333333333333,150.0,180.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
10,HOWDEN TYPE,150.0,4.166666666666667,140.0,160.0,36 inch bins
11,HOWDEN TYPE,202.5,5.625,180.0,225.0,36 inch bins
11,HOWDEN TYPE,197.5,5.486111111111111,170.0,225.0,36 inch bins
11,HOWDEN TYPE,197.5,5.486111111111111,170.0,225.0,36 inch bins
11,HOWDEN TYPE,192.5,5.347222222222222,160.0,225.0,36 inch bins
11,HOWDEN TYPE,192.5,5.347222222222222,160.0,225.0,36 inch bins
11,HOWDEN TYPE,187.5,5.208333333333333,150.0,225.0,36 inch bins
9,HOWDEN TYPE,212.5,5.902777777777778,200.0,225.0,36 inch bins
9,HOWDEN TYPE,187.5,5.208333333333333,175.0,200.0,36 inch bins
9,HOWDEN TYPE,187.5,5.208333333333333,175.0,200.0,36 inch bins
9,HOWDEN TYPE,212.5,5.902777777777778,200.0,225.0,36 inch bins
9,HOWDEN TYPE,187.5,5.208333333333333,175.0,200.0,36 inch bins
9,HOWDEN TYPE,187.5,5.208333333333333,175.0,200.0,36 inch bins
9,HOWDEN TYPE,212.5,5.902777777777778,200.0,225.0,36 inch bins
9,HOWDEN TYPE,187.5,5.208333333333333,175.0,200.0,36 inch bins
9,HOWDEN TYPE,187.5,5.208333333333333,175.0,200.0,36 inch bins
9,HOWDEN TYPE,212.5,5.902777777777778,200.0,225.0,36 inch bins
9,HOWDEN TYPE,187.5,5.208333333333333,175.0,200.0,36 inch bins
9,HOWDEN TYPE,187.5,5.208333333333333,175.0,200.0,36 inch bins
9,CINDERELLA,272.5,11.354166666666666,260.0,285.0,24 inch bins
9,CINDERELLA,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,CINDERELLA,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,CINDERELLA,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,CINDERELLA,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,CINDERELLA,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,CINDERELLA,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,CINDERELLA,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,CINDERELLA,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,CINDERELLA,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,CINDERELLA,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,CINDERELLA,272.5,11.354166666666666,260.0,285.0,24 inch bins
11,CINDERELLA,272.5,11.354166666666666,260.0,285.0,24 inch bins
11,CINDERELLA,272.5,11.354166666666666,260.0,285.0,24 inch bins
9,FAIRYTALE,272.5,11.354166666666666,260.0,285.0,24 inch bins
9,FAIRYTALE,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,FAIRYTALE,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,FAIRYTALE,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,FAIRYTALE,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,FAIRYTALE,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,FAIRYTALE,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,FAIRYTALE,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,FAIRYTALE,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,FAIRYTALE,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,FAIRYTALE,272.5,11.354166666666666,260.0,285.0,24 inch bins
10,FAIRYTALE,272.5,11.354166666666666,260.0,285.0,24 inch bins
11,FAIRYTALE,272.5,11.354166666666666,260.0,285.0,24 inch bins
11,FAIRYTALE,272.5,11.354166666666666,260.0,285.0,24 inch bins
9,PIE TYPE,177.5,7.395833333333333,175.0,180.0,24 inch bins
9,PIE TYPE,175.0,7.291666666666667,170.0,180.0,24 inch bins
10,PIE TYPE,177.5,7.395833333333333,175.0,180.0,24 inch bins
10,PIE TYPE,200.0,8.333333333333334,200.0,200.0,24 inch bins
10,PIE TYPE,175.0,7.291666666666667,170.0,180.0,24 inch bins
10,PIE TYPE,177.5,7.395833333333333,175.0,180.0,24 inch bins
10,PIE TYPE,200.0,8.333333333333334,200.0,200.0,24 inch bins
10,PIE TYPE,175.0,7.291666666666667,170.0,180.0,24 inch bins
10,PIE TYPE,177.5,7.395833333333333,175.0,180.0,24 inch bins
10,PIE TYPE,195.0,8.125,190.0,200.0,24 inch bins
10,PIE TYPE,175.0,7.291666666666667,170.0,180.0,24 inch bins
10,PIE TYPE,175.0,7.291666666666667,175.0,175.0,24 inch bins
10,PIE TYPE,175.0,7.291666666666667,170.0,180.0,24 inch bins
10,PIE TYPE,162.5,6.770833333333333,150.0,175.0,24 inch bins
10,PIE TYPE,187.5,7.8125,175.0,200.0,24 inch bins
10,PIE TYPE,175.0,7.291666666666667,170.0,180.0,24 inch bins
10,PIE TYPE,175.0,7.291666666666667,175.0,175.0,24 inch bins
10,PIE TYPE,175.0,7.291666666666667,170.0,180.0,24 inch bins
10,PIE TYPE,162.5,6.770833333333333,150.0,175.0,24 inch bins
10,PIE TYPE,187.5,7.8125,175.0,200.0,24 inch bins
10,PIE TYPE,175.0,7.291666666666667,170.0,180.0,24 inch bins
10,PIE TYPE,175.0,7.291666666666667,175.0,175.0,24 inch bins
11,PIE TYPE,142.5,5.9375,135.0,150.0,24 inch bins
11,PIE TYPE,142.5,5.9375,135.0,150.0,24 inch bins
11,PIE TYPE,142.5,5.9375,135.0,150.0,24 inch bins
9,PIE TYPE,195.0,5.416666666666667,170.0,220.0,36 inch bins
9,PIE TYPE,275.0,7.638888888888889,250.0,300.0,36 inch bins
9,PIE TYPE,210.0,5.833333333333333,200.0,220.0,36 inch bins
9,PIE TYPE,270.0,7.5,260.0,280.0,36 inch bins
9,PIE TYPE,202.5,5.625,180.0,225.0,36 inch bins
9,PIE TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,PIE TYPE,195.0,5.416666666666667,170.0,220.0,36 inch bins
10,PIE TYPE,275.0,7.638888888888889,250.0,300.0,36 inch bins
10,PIE TYPE,210.0,5.833333333333333,200.0,220.0,36 inch bins
10,PIE TYPE,265.0,7.361111111111111,250.0,280.0,36 inch bins
10,PIE TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,PIE TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,PIE TYPE,195.0,5.416666666666667,170.0,220.0,36 inch bins
10,PIE TYPE,275.0,7.638888888888889,250.0,300.0,36 inch bins
10,PIE TYPE,210.0,5.833333333333333,200.0,220.0,36 inch bins
10,PIE TYPE,265.0,7.361111111111111,250.0,280.0,36 inch bins
10,PIE TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,PIE TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,PIE TYPE,195.0,5.416666666666667,170.0,220.0,36 inch bins
10,PIE TYPE,275.0,7.638888888888889,250.0,300.0,36 inch bins
10,PIE TYPE,210.0,5.833333333333333,200.0,220.0,36 inch bins
10,PIE TYPE,265.0,7.361111111111111,250.0,280.0,36 inch bins
10,PIE TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,PIE TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,PIE TYPE,220.0,6.111111111111111,220.0,220.0,36 inch bins
10,PIE TYPE,195.0,5.416666666666667,170.0,220.0,36 inch bins
10,PIE TYPE,275.0,7.638888888888889,250.0,300.0,36 inch bins
10,PIE TYPE,220.0,6.111111111111111,200.0,240.0,36 inch bins
10,PIE TYPE,265.0,7.361111111111111,250.0,280.0,36 inch bins
10,PIE TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,PIE TYPE,200.0,5.555555555555555,175.0,225.0,36 inch bins
10,PIE TYPE,210.0,5.833333333333333,200.0,220.0,36 inch bins
10,PIE TYPE,195.0,5.416666666666667,170.0,220.0,36 inch bins
10,PIE TYPE,275.0,7.638888888888889,250.0,300.0,36 inch bins
10,PIE TYPE,220.0,6.111111111111111,200.0,240.0,36 inch bins
10,PIE TYPE,265.0,7.361111111111111,250.0,280.0,36 inch bins
10,PIE TYPE,202.5,5.625,180.0,225.0,36 inch bins
10,PIE TYPE,200.0,5.555555555555555,175.0,225.0,36 inch bins
10,PIE TYPE,210.0,5.833333333333333,200.0,220.0,36 inch bins
11,PIE TYPE,270.0,7.5,240.0,300.0,36 inch bins
